respondent_id,Artist,Art_practice,Purchase_art,Professional_artist,AI_models_familiarity,Used_AI_art_models,compensation,Age,POC,Gender_identity,Country,question_group,perspective_text
335,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,threat,I disagree that AI art models are a threat to art workers.
335,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
335,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
335,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
335,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,compensation,I consider it fair to receive a portion of any profit made by the model creators.
336,Yes,paint,Yes ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,threat,I agree that AI art models are a threat to art workers.
336,Yes,paint,Yes ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
336,Yes,paint,Yes ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
336,Yes,paint,Yes ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
336,Yes,paint,Yes ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art."
338,Yes,writing,Yes ,Yes,AI art generally,Yes ,portion_of_any_profit_made,30-49,No ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
338,Yes,writing,Yes ,Yes,AI art generally,Yes ,portion_of_any_profit_made,30-49,No ,Male,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
338,Yes,writing,Yes ,Yes,AI art generally,Yes ,portion_of_any_profit_made,30-49,No ,Male,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
338,Yes,writing,Yes ,Yes,AI art generally,Yes ,portion_of_any_profit_made,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
338,Yes,writing,Yes ,Yes,AI art generally,Yes ,portion_of_any_profit_made,30-49,No ,Male,United States of America,compensation,I prefer a portion of any profit made from AI art trained on my work.
339,Yes,Photography,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,No ,Female,United States of America,threat,I disagree that AI art models are a threat to art workers.
339,Yes,Photography,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,No ,Female,United States of America,utility,I agree that AI art models are a positive development in the field of art.
339,Yes,Photography,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,No ,Female,United States of America,ownership,I neither agree nor disagree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
339,Yes,Photography,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,No ,Female,United States of America,transparency,I disagree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
339,Yes,Photography,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,No ,Female,United States of America,compensation,I would donate the use of my artwork to train AI art models with no compensation.
340,Yes,designer,Yes ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
340,Yes,designer,Yes ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
340,Yes,designer,Yes ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I neither agree nor disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
340,Yes,designer,Yes ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
340,Yes,designer,Yes ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art. In my view, taxes on AI art profits should support: Arts Education"
343,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Female,United States of America,threat,I disagree that AI art models are a threat to art workers.
343,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Female,United States of America,utility,I agree that AI art models are a positive development in the field of art.
343,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Female,United States of America,ownership,I neither agree nor disagree that AI-generated artwork in my style should be considered the property of the AI user. I neither agree nor disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
343,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Female,United States of America,transparency,I am unsure whether AI model creators should be required to disclose in detail what art and images they use to train their AI models.
343,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Female,United States of America,compensation,I would donate the use of my artwork to train AI art models with no compensation.
344,Yes,designer,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,No ,Female,United States of America,threat,I disagree that AI art models are a threat to art workers.
344,Yes,designer,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,No ,Female,United States of America,utility,I agree that AI art models are a positive development in the field of art.
